date,league,home-team,home-score,away-team,away-score
20200701,Spain Primera Liga,Valencia,0,AthleticBilbao,2
20200701,Spain Primera Liga,Alaves,0,Granada,2
20200701,Spain Segunda Liga,Almeria,1,SportingGijon,0
20200701,Sweden Division 1,SkovdeAIK,3,QvidingFIF,1
20200701,Sweden Allsvenskan,IFKNorrkoping,1,Elfsborg,1
20200701,Sweden Division 1,Sandviken,2,Taby,2
20200701,Sweden Division 1,Karlskrona,0,Landskrona,3
20200701,Sweden Division 1,IFKVarnamo,0,Utsiktens,1
20200701,Sweden Division 1,Torns,3,LindomeGIF,0
20200701,Sweden Division 1,MotalaAIF,2,AssyriskaTurabdin,3
20200701,Sweden Division 1,Oskarshamns,1,Linkoping,0
20200701,Sweden Division 1,Lund,3,Eskilsminne,1
20200701,Sweden Division 1,OrebroSyrianska,0,Brommapojkarna,1
20200701,Russia Premier League,FKRostov,1,Krasnodar,1
20200701,Denmark 1st Division,Roskilde,1,Vendsyssel,3
20200701,Germany 3. Liga,SonnenhofGrossaspach,21860,Munich,4
20200701,Germany 3. Liga,Ingolstadt,0,Magdeburg,2
20200701,Germany 3. Liga,PreussenMunster,0,Meppen,3
20200701,Germany 3. Liga,Braunschweig,3,WaldhofMannheim,2
20200701,Germany 3. Liga,Unterhaching,2,CarlZeissJena,2
20200701,Germany 3. Liga,BayernMunichII,2,MSVDuisburg,2
20200701,Germany 3. Liga,Hallescher,1,Kaiserslautern,1
20200701,Germany 3. Liga,ViktoriaKoln,5,FCKickersWurzburg,1
20200701,Germany 3. Liga,HansaRostock,1,Uerdingen,0
20200701,Germany 3. Liga,FSVZwickau,2,Chemnitzer,1
20200701,England Championship,Birmingham,0,Huddersfield,3
20200701,England Championship,NottmForest,1,BristolCity,0
20200701,England Premier League,Arsenal,4,Norwich,0
20200701,England Premier League,Bournemouth,1,Newcastle,4
20200701,England Premier League,Everton,2,Leicester,1
20200701,Russia Premier League,Sochi,1,DinamoMoscow,1
20200701,Turkey Lig 1,Erzurumspor,1,AdanaDemirspor,2
20200701,Turkey Lig 1,Altay,3,Osmanlispor,0
20200701,Sweden Allsvenskan,Kalmar,1,Ostersunds,2
20200701,Sweden Allsvenskan,Malmo,1,Djurgardens,0
20200701,Croatia 1.HNL,InterZapresic,0,DynamoZagreb,1
20200701,Switzerland Challenge League,SCKriens,4,Chiasso,1
20200701,Switzerland Super League,Lugano,2,Basle,1
20200701,Greece Etniki Katigoria,Panathinaikos,2,ArisSalonika,0
20200701,Norway Tippeligaen,Aalesund,1,Mjondalen,3
20200701,Denmark 1st Division,FremadAmager,4,Nykobing,0
20200701,England Championship,Preston,0,Derby,1
20200701,Estonia Meistriliiga,FCKuressaare,3,JKTulevikViljandi,0
20200701,Norway Tippeligaen,Haugesund,1,IKStart,0
20200701,Estonia Meistriliiga,FCFloraPaide,3,Tammeka,0
20200701,Norway Tippeligaen,Stabaek,2,Stromsgodset,0
20200701,Norway Tippeligaen,VikingFK,2,Sandefjord,0
20200701,Finland Veikkausliiga,HIFK,0,KuPS,3
20200701,Finland Veikkausliiga,SJK,1,TPS,0
20200701,Finland Veikkausliiga,Lahti,0,HJKHelsinki,4
20200701,Finland Veikkausliiga,FCIlves,4,IFKMariehamn,3
20200701,Finland Veikkausliiga,FCHaka,1,FCHonka,1
20200701,Turkey Lig 1,Boluspor,1,Hatayspor,0
20200701,Russia Premier League,ArsenalTula,1,TerekGroznyi,3
20200701,Russia Premier League,Tambov,1,ZenitStPetersburg,2
20200701,Kazakhstan Premier League,Kaisar,1,Taraz,1
20200701,Kazakhstan Premier League,Ordabasy,0,ShakhterKaragandy,1
20200701,Sweden Division 1,IFKLulea,1,Gefle,4
20200701,Uzbekistan PRL,Qoqon,19122,MashALMubarek,0
20200701,Uzbekistan PRL,LokomotivTashkent,3,Qizilqum,0
20200701,Uzbekistan PRL,Andijon,0,Bunyodkor,0
20200701,Sweden Division 1,TeamThoren,2,Karlslunds,1
20200701,Kazakhstan Premier League,Tobol,2,KaspiyAktau,0
20200701,Kazakhstan Premier League,Kyzylzhar,3,Okzhetpes,1
20200701,Kazakhstan Premier League,Kairat,3,Zhetysu,0
20200701,Russia Premier League,Ufa,0,RubinKazan,0
20200701,Russia Premier League,GazovikOrenburg,0,UralSverdlovskayaOblast,3
20200702,Spain Primera Liga,RealMadrid,1,Getafe,0
20200702,Spain Segunda Liga,RayoVallecano,0,Malaga,0
20200702,Italy Serie A,Roma,0,Udinese,2
20200702,England Premier League,ManCity,4,Liverpool,0
20200702,Switzerland Super League,FCSion,0,Lucerne,2
20200702,Norway Tippeligaen,Sarpsborg,0,SKBrann,1
20200702,Spain Segunda Liga,Albacete,1,Alcorcon,1
20200702,Spain Segunda Liga,Huesca,1,LasPalmas,0
20200702,Italy Serie A,Atalanta,2,Napoli,0
20200702,Spain Primera Liga,Eibar,0,Osasuna,2
20200702,Spain Primera Liga,RealSociedad,2,Espanyol,1
20200702,England Premier League,SheffUtd,3,Tottenham,1
20200702,Turkey Lig 1,Istanbulspor,0,AkhisarBelediyespor,1
20200702,Turkey Lig 1,Balikesirspor,0,FatihKaragumruk,5
20200702,Sweden Allsvenskan,Helsingborgs,0,Mjallby,1
20200702,Sweden Allsvenskan,Falkenbergs,1,IKSirius,2
20200702,Sweden Allsvenskan,Hammarby,1,Varbergs,0
20200702,Sweden Allsvenskan,IFKGoteborg,1,AIKStockholm,0
20200702,Georgia Umaglesi Liga,DinamoBatumi,1,SaburtaloTbilisi,1
20200702,Sweden Allsvenskan,Orebro,0,BKHacken,0
20200702,Sweden Division 1,Vasalund,6,Sollentuna,0
20200702,Austria Bundesliga,Hartberg,3,Wolfsberger,3
20200702,Estonia Esiliiga,NommeUnited,2,Vaprus,2
20200702,Denmark 1st Division,Fredericia,1,Hvidovre,2
20200702,England Championship,Hull,2,Middlesbrough,1
20200702,Norway Tippeligaen,Kristiansund,2,Molde,2
20200702,Estonia Esiliiga,LevadiaTallinnII,3,ParnuJalgpalliklubi,1
20200702,Estonia Esiliiga,FloraII,1,Vandra,2
20200702,Finland Kakkonen,Pepo,3,MiPK,1
20200702,Finland Kakkonen,JJK,2,FCVaajakoski,1
20200702,Finland Kakkonen,SCKufu,5,OLSOulu,1
20200702,Uzbekistan PRL,Pakhtakor,3,SurkhonTermez,1
20200702,Uzbekistan PRL,Olmaliq,2,Nasaf,1
20200702,Uzbekistan PRL,Navbahor,2,Sogdiyona,0
20200702,Finland Veikkausliiga,FCInter,3,Rops,1
20200702,Czech FNL,MFKVitkovice,5,Trinec,2
20200702,Turkey Lig 1,Umraniyespor,3,Eskisehirspor,0
20200702,Uzbekistan PRL,Bukhara,1,MetallurgBekabad,4
20200703,Spain Primera Liga,AtleticoMadrid,3,Mallorca,0
20200703,Iceland Urvalsdeild,ValurReykjavik,1,IAAkranes,4
20200703,England Championship,Charlton,0,Millwall,1
20200703,Italy Serie B,Venezia,0,Empoli,2
20200703,Italy Serie B,Salernitana,2,JuveStabia,1
20200703,Italy Serie B,Trapani,2,Livorno,1
20200703,Italy Serie B,Cremonese,1,Pescara,0
20200703,Italy Serie B,Perugia,1,Pordenone,2
20200703,Italy Serie B,Frosinone,2,Spezia,1
20200703,Italy Serie B,Cosenza,0,Ascoli,1
20200703,Italy Serie B,Crotone,3,Benevento,0
20200703,Italy Serie B,VirtusEntella,1,Chievo,1
20200703,Switzerland Challenge League,Aarau,5,LausanneSports,4
20200703,Portugal Superliga,SantaClara,0,Maritimo,1
20200703,Turkey Super Lig,Denizlispor,0,GaziantepBB,1
20200703,Slovenia Prva Liga,Domzale,2,TaborSezana,1
20200703,Spain Segunda Liga,Girona,1,RealZaragoza,0
20200703,Georgia Umaglesi Liga,DinamoTbilisi,4,LokomotiviTbilisi,0
20200703,Sweden Superettan,Trelleborgs,1,GIFSundsvall,1
20200703,Sweden Superettan,JonkopingSodra,3,AkropolisIF,1
20200703,Italy Serie B,Pisa,2,Cittadella,0
20200703,Denmark 1st Division,Naestved,0,KoldingIF,1
20200703,Switzerland Challenge League,FCStadeLsOuchy,2,Winterthur,2
20200703,Switzerland Challenge League,FCVaduz,2,Grasshoppers,3
20200703,Czech FNL,Chrudim,1,Pardubice,3
20200703,Slovenia Prva Liga,Bravo,1,NKCelje,2
20200703,Norway 1. Division,Tromso,1,RaufossIL,0
20200703,Norway 1. Division,SandnesUlf,4,Oeygarden,3
20200703,Norway 1. Division,KFUMOslo,2,Jerv,1
20200703,Norway 1. Division,Grorud,0,Lillestrom,1
20200703,Norway 1. Division,Asane,1,Sogndal,4
20200703,Finland Kakkonen,AtlantisFC,3,Klubi,044
20200703,Finland Kakkonen,FCKiisto,0,GBKKokkola,3
20200703,Ukraine UPL,Lviv,2,Vorskla,2
20200703,Finland Kakkonen,TPVTampere,2,KaaPoKaarina,2
20200703,Belarus Premier League,SlaviaMozyr,3,Slutsk,1
20200716,Italy Serie A,Spal,0,InterMilan,4
20200716,England Premier League,CrystalPalace,0,ManUtd,2
20200716,England Premier League,Southampton,1,Brighton,1
20200716,Spain Primera Liga,Mallorca,1,Granada,2
20200716,Spain Primera Liga,RealMadrid,2,Villarreal,1
20200716,Spain Primera Liga,RealSociedad,0,Sevilla,0
20200716,Spain Primera Liga,Valencia,1,Espanyol,0
20200716,Spain Primera Liga,Getafe,0,AtleticoMadrid,2
20200716,Spain Primera Liga,CeltadeVigo,2,Levante,3
20200716,Spain Primera Liga,RealBetis,1,Alaves,2
20200716,Spain Primera Liga,Barcelona,1,Osasuna,2
20200716,Spain Primera Liga,AthleticBilbao,0,Leganes,2
20200716,Slovenia Prva Liga,Mura,1,Olimpija,1
20200716,Norway Tippeligaen,IKStart,0,Rosenborg,0
20200716,Switzerland Super League,StGallen,4,Lucerne,1
20200716,Slovenia Prva Liga,Aluminij,2,Domzale,5
20200716,Russia Premier League,Tambov,3,Sochi,0
20200716,Russia Premier League,LokomotivMoscow,2,CSKAMoscow,1
20200716,Italy Serie A,Torino,3,Genoa,0
20200716,Georgia Umaglesi Liga,FCTelavi,2,ChikhuraSachkhere,0
20200716,England Premier League,Leicester,2,SheffUtd,0
20200716,England Premier League,Everton,1,AstonVilla,1
20200716,Sweden Allsvenskan,IFKNorrkoping,2,Orebro,0
20200716,Sweden Allsvenskan,BKHacken,6,Elfsborg,0
20200716,Sweden Allsvenskan,Kalmar,1,Hammarby,2
20200716,Sweden Allsvenskan,Ostersunds,1,Malmo,2
20200716,Sweden Allsvenskan,Varbergs,1,Mjallby,0
20200716,Denmark 1st Division,Hvidovre,0,Skive,2
20200716,Spain Primera Liga,Eibar,3,Valladolid,1
20200716,Estonia Esiliiga,LevadiaTallinnII,3,Vandra,1
20200716,Estonia Esiliiga,NommeUnited,4,ParnuJalgpalliklubi,0
20200716,Iran Pro League,Zobahan,1,MachineSaziTabriz,2
20200716,Switzerland Super League,NeuchatelXamax,0,FCSion,0
20200716,Norway Tippeligaen,Stabaek,1,Sarpsborg,1
20200716,Estonia Esiliiga,Vaprus,3,Maardu,2
20200716,Denmark 1st Division,Naestved,0,Roskilde,2
20200716,Slovenia Prva Liga,TaborSezana,1,RudarVelenje,0
20200716,England Championship,Leeds,1,Barnsley,0
20200716,Ukraine UPL,DesnaChernigov,1,Oleksandria,3
20200716,Ukraine UPL,DynamoKiev,3,ZarjaLugansk,1
20200716,Estonia Esiliiga,FloraII,2,TammekaTartuII,0
20200716,Russia Premier League,RubinKazan,0,FKRostov,0
20200716,Russia Premier League,Ufa,0,DinamoMoscow,1
20200716,Ukraine UPL,Vorskla,1,IllichivetsMariupol,2
20200716,Ukraine UPL,Lviv,1,OlimpikDonetsk,5
20200716,USA MLS Is Back,AtlantaUnited,0,Cincinnati,1
20200716,USA MLS Is Back,VancouverWhitecaps,3,SanJose,4
20200714,Portugal Superliga,GilVicente,3,Tondela,2
20200714,Portugal Superliga,Benfica,2,Guimaraes,0
20200714,Italy Serie A,Atalanta,6,Brescia,2
20200714,England Premier League,Chelsea,1,Norwich,0
20200714,England Championship,SheffWed,0,Huddersfield,0
20200714,England Championship,Millwall,1,Blackburn,0
20200714,England Championship,Luton,1,QPR,1
20200714,England Championship,Cardiff,2,Derby,1
20200714,Switzerland Challenge League,Grasshoppers,2,Chiasso,1
20200714,Switzerland Super League,Basle,4,FCZurich,0
20200714,Switzerland Challenge League,FCVaduz,1,Aarau,1
20200714,Portugal Superliga,Portimonense,2,Boavista,1
20200714,England Championship,Wigan,8,Hull,0
20200714,Denmark 1st Division,Fredericia,2,KoldingIF,0
20200714,Denmark 1st Division,Viborg,4,Vendsyssel,1
20200714,Denmark 1st Division,Vejle,1,Nykobing,0
20200714,Norway 1. Division,SandnesUlf,1,Lillestrom,1
20200714,England Championship,Reading,1,Middlesbrough,2
20200714,Switzerland Challenge League,SCKriens,0,LausanneSports,3
20200714,Switzerland Challenge League,Winterthur,1,Schaffhausen,0
20200714,Czech FNL,SlovanVarnsdorf,0,SKLisen,0
20200714,Czech FNL,Trinec,1,DuklaPraha,2
20200714,Czech FNL,Chrudim,3,MFKVitkovice,1
20200714,Czech FNL,HradecKralove,2,Sokolov,0
20200714,Czech FNL,Jihlava,2,UstinadLabem,3
20200714,Czech FNL,ViktoriaZizkov,2,Pardubice,1
20200714,Czech FNL,FCBrno,4,FCVlasim,0
20200714,Czech FNL,Vysehrad,3,SkProstejov,1
20200714,England Championship,WestBrom,0,Fulham,0
20200714,Finland Kakkonen,Kiffen,3,Viikingit,0
20200714,Portugal Superliga,SantaClara,3,Aves,0
20200714,USA MLS Is Back,Chicago,2,Seattle,1
20200714,Uzbekistan PRL,LokomotivTashkent,0,MashALMubarek,1
20200714,Uzbekistan PRL,Qoqon,19122,Nasaf,2
20200714,USA MLS Is Back,LAGalaxy,1,PortlandTimbers,2
20200714,USA MLS Is Back,LosAngelesFC,3,Houston,3
20200709,Portugal Superliga,Famalicao,1,Benfica,1
20200709,Spain Primera Liga,AthleticBilbao,1,Sevilla,2
20200709,Spain Segunda Liga,Girona,1,Almeria,0
20200709,Spain Segunda Liga,Tenerife,1,RealZaragoza,1
20200709,Italy Serie A,HellasVerona,2,InterMilan,2
20200709,England Premier League,AstonVilla,0,ManUtd,3
20200709,Switzerland Super League,Lugano,3,StGallen,3
20200709,Slovenia Prva Liga,Olimpija,5,RudarVelenje,0
20200709,Spain Segunda Liga,RayoVallecano,3,Numancia,2
20200709,Portugal Superliga,Tondela,1,FCPorto,3
20200709,Turkey Super Lig,Besiktas,3,Kasimpasa,2
20200709,Iceland Urvalsdeild,FylkirReykjavik,4,KA,1
20200709,Turkey Super Lig,GaziantepBB,3,Konyaspor,1
20200709,Italy Serie A,Spal,0,Udinese,3
20200709,Spain Segunda Liga,Albacete,1,SportingGijon,1
20200709,Spain Primera Liga,Mallorca,2,Levante,0
20200709,Spain Primera Liga,Eibar,0,Leganes,0
20200709,Russia Premier League,RubinKazan,1,Krasnodar,0
20200709,England Premier League,Everton,1,Southampton,1
20200709,England Premier League,Bournemouth,0,Tottenham,0
20200709,Georgia Umaglesi Liga,LokomotiviTbilisi,1,DinamoBatumi,4
20200709,Estonia Esiliiga,Vandra,3,ParnuJalgpalliklubi,2
20200709,England Championship,Leeds,5,Stoke,0
20200709,Slovenia Prva Liga,TaborSezana,4,Maribor,1
20200709,Portugal Superliga,RioAve,2,Portimonense,1
20200709,Turkey Super Lig,CaykurRizespor,3,Kayserispor,2
20200709,Finland Kakkonen,SCKufu,3,RoPSFarmi,1
20200709,Georgia Umaglesi Liga,Samtredia,0,ChikhuraSachkhere,0
20200709,Russia Premier League,UralSverdlovskayaOblast,2,DinamoMoscow,1
20200709,USA MLS Is Back,NewYorkCity,0,Philadelphia,1
20200709,USA MLS Is Back,Nashville,0,Chicago,1
20200710,Portugal Superliga,PacosFerreira,1,Braga,5
20200710,Spain Primera Liga,RealMadrid,2,Alaves,0
20200710,England Championship,Fulham,2,Cardiff,0
20200710,Italy Serie B,Spezia,5,Cosenza,1
20200710,Italy Serie B,Livorno,1,Cremonese,2
20200710,Italy Serie B,Cittadella,1,Crotone,3
20200710,Italy Serie B,Empoli,2,Frosinone,0
20200710,Italy Serie B,Pescara,2,Perugia,2
20200710,Italy Serie B,Pordenone,1,Pisa,0
20200710,Italy Serie B,Ascoli,3,Salernitana,2
20200710,Italy Serie B,Chievo,1,Trapani,1
20200710,Italy Serie B,Benevento,1,Venezia,1
20200710,Albania Superliga,PartizaniTirana,1,KFTirana,1
20200710,Portugal Superliga,SportingLisbon,1,SantaClara,0
20200710,Croatia 1.HNL,Gorica,0,Varazdin,1
20200710,Spain Primera Liga,RealSociedad,2,Granada,3
20200710,Denmark 1st Division,FremadAmager,2,Viborg,2
20200710,Denmark 1st Division,Fredericia,3,Naestved,2
20200710,Denmark 1st Division,Vendsyssel,0,Vejle,2
20200710,England Championship,Huddersfield,0,Luton,2
20200710,Sweden Division 1,Haninge,2,Brommapojkarna,0
20200710,Italy Serie B,JuveStabia,1,VirtusEntella,1
20200710,Iran Pro League,ShahinBushehr,1,Zobahan,5
20200710,Switzerland Challenge League,LausanneSports,1,Schaffhausen,0
20200710,Switzerland Challenge League,FCVaduz,5,FCStadeLsOuchy,1
20200710,Portugal Superliga,Guimaraes,1,GilVicente,2
20200710,Estonia Esiliiga,Elva,4,LevadiaTallinnII,0
20200710,Iran Pro League,MachineSaziTabriz,0,Perspolis,1
20200710,Albania Superliga,FlamurtariVlore,2,BylisBallsh,3
20200710,Finland Kakkonen,Japs,1,Pepo,1
20200710,Finland Kakkonen,HJS,2,PargasIdrottsforening,0
20200710,Finland Kakkonen,KaaPoKaarina,3,AtlantisFC,1
20200710,Finland Kakkonen,GBKKokkola,1,JBKPietarsaari,1
20200710,Georgia Umaglesi Liga,SaburtaloTbilisi,1,FCTelavi,0
20200710,South Korea K League 1,BusanIPark,2,FCSeoul,0
20200710,Japan J2 League,FagianoOkayama,0,GiravanzKitakyushu,2
20200707,Spain Primera Liga,CeltadeVigo,1,AtleticoMadrid,1
20200707,Spain Segunda Liga,Extremadura,0,Cadiz,1
20200707,Italy Serie A,ACMilan,4,Juventus,2
20200707,England Premier League,Arsenal,1,Leicester,1
20200707,England Championship,Cardiff,2,Blackburn,3
20200707,Switzerland Super League,NeuchatelXamax,1,FCZurich,1
20200707,Switzerland Challenge League,Grasshoppers,4,FCStadeLsOuchy,0
20200707,Switzerland Challenge League,Schaffhausen,2,Wil,3
20200707,Spain Segunda Liga,Fuenlabrada,1,RacingSantander,0
20200707,Turkey Super Lig,IstanbulBuyuksehirBSK,2,Denizlispor,0
20200707,Slovenia Prva Liga,NKCelje,4,Domzale,1
20200707,Spain Primera Liga,Valencia,2,Valladolid,1
20200707,Russia Premier League,ArsenalTula,2,KrylyaSovetov,4
20200707,Spain Segunda Liga,Mirandes,1,Elche,0
20200707,Italy Serie A,Lecce,2,Lazio,1
20200707,Sweden Superettan,VasbyUnited,3,JonkopingSodra,2
20200707,Sweden Superettan,Degerfors,1,Umea,0
20200707,Sweden Superettan,AkropolisIF,2,Trelleborgs,2
20200707,England Championship,Reading,0,Huddersfield,0
20200707,England Championship,Brentford,2,Charlton,1
20200707,England Championship,Luton,1,Barnsley,1
20200707,England Premier League,Watford,2,Norwich,1
20200707,England Premier League,CrystalPalace,2,Chelsea,3
20200707,Estonia Meistriliiga,NommeJKKalju,1,FCKuressaare,0
20200707,Switzerland Challenge League,LausanneSports,2,Chiasso,1
20200707,Switzerland Challenge League,Winterthur,1,FCVaduz,4
20200707,England Championship,NottmForest,0,Fulham,1
