date,league,home-team,home-score,away-team,away-score
20200914,Sweden Allsvenskan,Kalmar,0,IFKNorrkoping,2
20200914,Holland Eerste Divisie,JongAjax,1,JongPSV,2
20200914,Germany DFB Pokal,DynamoDresden,4,Hamburg,1
20200914,Germany DFB Pokal,FCKickersWurzburg,2,Hannover,963
20200914,Jordan Pro League,AlAqaba,0,Ramtha,0
20200914,Bulgaria A PFG,SlaviaSofia,0,BeroeStaraZagora,2
20200914,Germany DFB Pokal,RotWeissEssen,1,ArminiaBielefeld,0
20200914,Chile Primera B,Nublense,2,CDSantaCruz,2
20200914,Egypt Premier League,AswanFC,4,Tanta,0
20200914,Cyprus 1. Division,EthnikosAchnas,0,ErmisAradippou,2
20200914,Turkey Lig 1,Balikesirspor,3,Giresunspor,1
20200914,Turkey Lig 1,AkhisarBelediyespor,0,Tuzlaspor,0
20200914,Poland Ekstraklasa,RakowCzestochowa,2,ZaglebieLubin,1
20200914,Peru Primera Division,DeportivoSanMartin,1,RealGarcilaso,2
20200914,Norway 1. Division,RaufossIL,2,Grorud,2
20200914,Norway 1. Division,Oeygarden,3,KFUMOslo,1
20200914,Norway 1. Division,Kongsvinger,2,Asane,4
20200914,Norway 1. Division,Jerv,0,Sogndal,3
20200914,Finland Veikkausliiga,Lahti,1,KuPS,2
20200914,Finland Veikkausliiga,HIFK,0,FCInter,0
20200914,Russia Premier League,ZenitStPetersburg,3,ArsenalTula,1
20200914,Bahrain Premier League,AlShabbab,3,Manama,1
20200914,Bahrain Premier League,AlRifaa,2,AlMuharraq,1
20200914,Serbia Prva Liga,KolubaraLazarevac,1,Jagodina,0
20200914,Finland Veikkausliiga,TPS,1,IFKMariehamn,1
20200914,Jordan Pro League,ShababAlOrdun,1,AlWihdat,3
20200914,Egypt Premier League,HarasElHodood,1,AlMasry,2
20200914,China Super League,DalianAerbingFC,1,ShanghaiShenhua,1
20200914,South Korea K League 2,SuwonCity,1,Bucheon,19950
20200914,China Super League,HenanJianye,1,Shenzhen,3
20200914,USA Major League Soccer,SanJose,0,LAGalaxy,0
20200914,USA Major League Soccer,LosAngelesFC,4,PortlandTimbers,2
20200914,Mexico Liga MX,Tijuana,1,CruzAzul,2
20200914,Nicaragua Liga Primera,JuventusManagua,1,RealMadriz,0
20200914,Colombia Copa Mustang,Pasto,1,DeportesTolima,3
20200914,USA Major League Soccer,KansasCity,1,MinnesotaStars,0
20200914,Mexico Liga MX,JaguaresChiapas,2,Leon,3
20200914,Costa Rica Primera,SantosdeGuapiles,0,Alajuelense,4
20200914,Brazil Serie A,Botafogo,2,VascodaGama,3
20200914,Uruguay Primera Division,ClubNacional,2,Danubio,0
20200909,Brazil Serie A,SaoPaulo,1,Bragantino,1
20200909,Brazil Serie B,Parana,0,AmericaMineiro,1
20200909,Mexico Liga MX,Leon,1,Tigres,1
20200909,Chile Primera,CoquimboUnido,1,Palestino,0
20200909,Ecuador Liga Pro,DeportivoCuenca,1,IndependienteJoseTeran,3
20200909,Chile Primera B,RangersTalca,1,SanLuis,2
20200909,Costa Rica Primera,SportingSanJose,2,Cartagines,3
20200909,Brazil Serie A,FortalezaCE,1,SportRecife,0
20200909,Brazil Serie A,Goias,3,Coritiba,3
20200909,Brazil Serie A,AtleticoParanaense,1,Botafogo,1
20200909,Peru Primera Division,AtleticoGrau,2,Ayacucho,2
20200909,Uruguay Primera Division,Torque,2,MontevideoWanderers,1
20200909,Chile Primera B,Barnechea,2,SanMarcos,1
20200909,Chile Primera,ColoColo,0,OHiggins,1
20200909,Chile Primera B,SantiagoMorning,1,DeportesMagallanes,1
20200909,Uruguay Primera Division,RiverPlateMontevideo,0,Penarol,0
20200909,Peru Primera Division,SportingCristal,2,DeportivoSanMartin,0
20200909,Saudi Arabia Pro League,AlAdalhFC,0,IttihadJeddah,2
20200909,Saudi Arabia Pro League,AlHilal,2,AlShababRiyadh,1
20200909,Saudi Arabia Pro League,AlNassr,3,AlEttifaq,2
20200909,Saudi Arabia Pro League,AlFaisaly,2,AbhaClub,1
20200909,Saudi Arabia Pro League,AlAhliJeddah,2,AlRaed,0
20200909,Saudi Arabia Pro League,AlTaawon,1,AlFaiha,0
20200909,Saudi Arabia Pro League,Dhamk,4,AlFateh,3
20200909,Saudi Arabia Pro League,AlHazm,0,AlWehda,2
20200909,Georgia Umaglesi Liga,LokomotiviTbilisi,4,ChikhuraSachkhere,1
20200909,Europa League,MaccabiHaifa,3,FKZeljeznicar,1
20200909,Sweden Allsvenskan,Helsingborgs,1,Kalmar,1
20200909,Chile Primera,Cobresal,4,CuricoUnido,0
20200909,Bahrain Premier League,AlNajma,2,AlAhliManama,0
20200909,Bahrain Premier League,Manama,0,Busaiteen,0
20200909,Russia 1. Division,Veles,2,KrasnodarII,2
20200909,Russia 1. Division,Olimpyets,1,VolgarGazpromAstrakhan,0
20200909,Russia 1. Division,FakelWorenesch,1,YeniseyKrasnoyarsk,0
20200909,Morocco GNF 1,FARRabat,1,WydadCasablanca,1
20200909,Russia 1. Division,ChertanovoMoscow,0,KrylyaSovetov,1
20200909,Finland Kakkonen,JJK,2,Jippo,0
20200909,Finland Veikkausliiga,FCHonka,3,FCIlves,2
20200909,Finland Veikkausliiga,KuPS,3,Rops,0
20200909,Finland Veikkausliiga,TPS,2,FCHaka,3
20200909,Finland Veikkausliiga,SJK,3,FCInter,2
20200909,Finland Veikkausliiga,IFKMariehamn,2,Lahti,2
20200909,Uruguay Primera Division,Progreso,2,Rentistas,2
20200909,Russia 1. Division,ChaykaPeschanokopskoye,1,TorpedoMoscow,2
20200909,Croatia 2.HNL,Junak,1,HrvatskiDragovoljac,4
20200909,Chile Primera,Huachipato,1,UniversidadCatolica,3
20200909,Russia 1. Division,GazovikOrenburg,3,ShinnikJaroslavl,0
20200909,Russia 1. Division,SpartakMoscowII,0,BaltikaKaliningrad,2
20200909,Uruguay Primera Division,PlazaColonia,1,CerroLargo,3
20200909,China Super League,ShanghaiShenhua,1,ShandongLuneng,1
20200909,Russia 1. Division,Tomsk,0,TekstilshchikIvanovo,2
20200909,Japan J-League,NagoyaGrampusEight,2,YokohamaFMarinos,1
20200909,Japan J-League,CerezoOsaka,2,ConsadoleSapporo,0
20200909,Japan J-League,UrawaRedDiamonds,2,SaganTosu,2
20200909,Japan J2 League,JubiloIwata,0,MitoHollyhock,0
20200909,Japan J2 League,EhimeFC,0,GiravanzKitakyushu,1
20200909,Japan J2 League,RenofaYamaguchi,2,MatsumotoYamaga,2
20200909,Japan J2 League,FagianoOkayama,0,TokyoVerdy,1
20200909,Japan J2 League,TochigiSC,0,TokushimaVortis,1
20200909,Japan J2 League,MontedioYamagata,0,AvispaFukuoka,1
20200909,Japan J2 League,FCRyukyu,5,OmiyaArdija,0
20200909,Japan J2 League,ThespaKusatsu,0,KyotoPurpleSanga,2
20200909,Japan J2 League,JEFUnitedChiba,1,Niigata,3
20200909,Japan J2 League,ZwiegenKanazawa,1,MachidaZelvia,1
20200909,Japan J-League,KashimaAntlers,2,VegaltaSendai,1
20200909,Japan J-League,KashiwaReysol,3,GambaOsaka,0
20200909,Japan J-League,OitaTrinita,2,ShonanBellmare,2
20200909,Japan J-League,FCTokyo,2,YokohamaFC,1
20200909,China Super League,Guangzhou,2,Shenzhen,0
20200909,Russia 1. Division,IrtyshOmsk,0,AlaniaVladikavkaz,2
20200909,Japan J-League,KawasakiFrontale,3,VisselKobe,2
20200909,Russia 1. Division,EnergiyaKhabarovsk,2,Akron,0
20200909,Mexico Liga MX,Guadalajara,1,JaguaresChiapas,1
20200909,Mexico Liga MX,Puebla,2,CFAmerica,3
20200909,Brazil Serie B,CuiabaEsporteClube,0,Figueirense,0
20200909,Mexico Liga MX,Monterrey,1,Atlas,1
20200909,Mexico Liga MX,Toluca,0,Juarez,1
20200901,Brazil Serie B,Parana,2,PontePreta,1
20200901,Ecuador Liga Pro,LDUdeQuito,1,Macara,0
20200901,Paraguay Division Profesional,Guairena,2,GeneralDiaz,1
20200901,Peru Primera Division,DeportivoLlacuabamba,2,AtleticoGrau,0
20200901,Brazil Serie B,Botafogo,1,CuiabaEsporteClube,1
20200901,Ecuador Liga Pro,Orense,0,MushucRuna,2
20200901,France National,RedStar,0,LeMans,0
20200901,Peru Primera Division,DeportivoSanMartin,0,DeportivoBinacional,0
20200901,France National,LyonDuchere,1,Concarneau,2
20200901,France National,Avranches,2,Creteil,0
20200901,France National,Cholet,3,Sete,34
20200901,France National,SaintBrieuc,0,Laval,2
20200901,Ecuador Liga Pro,DeportivoCuenca,2,TecnicoUniversitario,2
20200901,Germany Regionalliga Southwest,Elversberg,1,FCGiessen,0
20200901,Chile Primera,CoquimboUnido,0,AudaxItaliano,0
20200901,Peru Primera Division,CarlosStein,0,UTCDeCajamarca,1
20200901,Finland Veikkausliiga,FCHonka,0,HIFK,1
20200901,Finland Veikkausliiga,FCHaka,0,FCIlves,2
20200901,Germany Regionalliga Northeast,SVSpartaLichtenberg,0,ChemieLeipzig,0
20200901,Uzbekistan PRL,Navbahor,1,Pakhtakor,1
20200901,China Super League,BeijingGuoan,5,ChongqingLifan,2
20200901,China Super League,QingdaoHuanghai,0,WuhanZall,3
20200901,Mexico Liga MX,Leon,2,Atlas,1
20200915,Paraguay Division Profesional,CerroPorteno,1,NacionalAsuncion,0
20200915,Copa Libertadores,JorgeWilstermann,2,AtleticoParanaense,3
20200915,Copa Libertadores,ColoColo,2,Penarol,1
20200915,Brazil Serie B,Confianca,2,Avai,2
20200915,France Ligue 1,Montpellier,2,Lyon,1
20200915,Holland Eerste Divisie,FCVolendam,1,NEC,3
20200915,Chile Primera,CuricoUnido,2,CoquimboUnido,1
20200915,England League Cup,Rochdale,0,SheffWed,2
20200915,Wales Premier League,Newtown,2,CaernarfonTown,3
20200915,Wales Premier League,Penybont,1,AberystwythTown,1
20200915,Wales Premier League,CardiffMetropolitanUniversity,0,Haverfordwest,0
20200915,England League Cup,Morecambe,1,Oldham,0
20200915,England League Cup,LeytonOrient,3,Plymouth,2
20200915,England League Cup,BurtonAlbion,1,AstonVilla,3
20200915,England League Cup,Bournemouth,0,CrystalPalace,0
20200915,Egypt Premier League,Ismaily,1,AlMoqawloonAlArab,1
20200915,Champions League,Gent,2,RapidVienna,1
20200915,England League Cup,Newcastle,1,Blackburn,0
20200915,England League Cup,WestHam,3,Charlton,0
20200915,Champions League,PAOKSalonika,2,Benfica,1
20200915,England League Cup,NewportCounty,1,CambridgeUtd,0
20200915,England League Cup,OxfordUtd,1,Watford,1
20200915,England League Cup,Bradford,0,LincolnCity,5
20200915,England League Cup,FleetwoodTown,2,PortVale,1
20200915,England League Cup,Derby,1,Preston,2
20200915,Germany Regionalliga Southwest,TSVSchottMainz,3,Homburg,0
20200915,Germany Regionalliga Southwest,AstoriaWalldorf,2,BayernAlzenau,2
20200915,Denmark 1st Division,Vendsyssel,3,Hobro,0
20200915,Germany Regionalliga Southwest,TSGHoffenheimII,1,SonnenhofGrossaspach,4
20200915,Germany Regionalliga Southwest,EintrachtStadtallendorf,3,HessenKassel,3
20200915,Germany Regionalliga Southwest,Pirmasens,0,KickersOffenbach,2
20200915,Norway 1. Division,Tromso,0,Lillestrom,1
20200915,Sweden Superettan,Osters,1,Trelleborgs,0
20200915,England League Cup,Millwall,3,Cheltenham,1
20200915,Champions League,DynamoKiev,2,AZ,0
20200915,England League Cup,Reading,0,Luton,1
20200915,England League Cup,Gillingham,1,Coventry,1
20200915,England League Cup,Middlesbrough,0,Barnsley,2
20200915,Holland Eerste Divisie,AlmereCity,3,TOPOss,0
20200915,Denmark 1st Division,Hvidovre,0,Helsingor,3
20200915,Egypt Premier League,MisrLelMakasa,3,Masr,0
20200915,Croatia 2.HNL,Opatija,0,CibaliaVinkovci,1
20200915,Chile Primera,DeportesLaSerena,0,UniversidaddeConcepcion,1
20200915,Uzbekistan PRL,LokomotivTashkent,1,Navbahor,0
20200915,Armenia Premier League,LoriVanadzor,0,Van,1
20200915,China Super League,HebeiZhongji,3,BeijingGuoan,3
20200915,Uzbekistan PRL,Andijon,0,Nasaf,1
20200915,South Korea K League 1,GwangjuFC,0,SangjuSangmu,1
20200915,China Super League,WuhanZall,1,ShanghaiTelaishi,2
20200915,Mexico Liga MX,Pachuca,1,Monterrey,1
20200907,Peru Primera Division,UTCDeCajamarca,2,SportBoys,1
20200907,France National,LeMans,1,Bastia,3
20200907,UEFA Nations League,NorthernIreland,1,Norway,5
20200907,UEFA Nations League,Austria,2,Romania,3
20200907,UEFA Nations League,CzechRepublic,1,Scotland,2
20200907,UEFA Nations League,Holland,0,Italy,1
20200907,UEFA Nations League,Albania,0,Lithuania,1
20200907,UEFA Nations League,Israel,1,Slovakia,1
20200907,Ireland Premier,Sligo,3,FinnHarps,1
20200907,Ireland Division 1,Bray,3,AthloneTown,1
20200907,Ireland Division 1,DroghedaUtd,5,CabinteelyFC,1
20200907,Ireland Division 1,ShamrockB,0,CobhRamblers,1
20200907,Ireland Division 1,UCD,0,GalwayUtd,3
20200907,Egypt Premier League,HarasElHodood,0,AlAhly,2
20200907,Peru Primera Division,Universitario,3,AlianzaUniversidad,2
20200907,Qatar Stars League,AlGharrafa,1,AlRayyan,3
20200907,Sweden Superettan,Halmstads,1,Degerfors,4
20200907,Peru Primera Division,Melgar,2,AlianzaLima,2
20200907,Egypt Premier League,Ismaily,4,Masr,0
20200907,Bahrain Premier League,AlShabbab,0,AlHala,0
20200907,Egypt Premier League,WadiDegla,1,AlMoqawloonAlArab,1
20200907,Finland Ykkonen,FCKooTeePee,4,SJKII,0
20200907,Qatar Stars League,AlSailiya,1,AlSadd,5
20200907,Qatar Stars League,AlKharaityat,2,QatarSC,1
20200907,Serbia Prva Liga,BuducnostDobanovci,0,KolubaraLazarevac,1
20200907,UEFA Nations League,Kazakhstan,1,Belarus,2
20200907,Egypt Premier League,AlIttihad,1,MisrLelMakasa,3
20200907,USA Major League Soccer,LAGalaxy,3,LosAngelesFC,0
20200907,USA Major League Soccer,Seattle,1,PortlandTimbers,2
20200907,USA Major League Soccer,InterMiami,0,Nashville,0
20200907,USA Major League Soccer,MinnesotaStars,4,RealSaltLake,0
20200907,USA Major League Soccer,Chicago,1,NewEngland,2
20200907,USA Major League Soccer,Columbus,3,Cincinnati,0
20200907,Brazil Serie A,SportRecife,2,Goias,1
20200907,Brazil Serie A,Coritiba,0,AtleticoMineiro,1
20200907,Paraguay Division Profesional,GeneralDiaz,1,CerroPorteno,3
20200907,Uruguay Primera Division,ClubNacional,5,Cerro,1
20200910,Brazil Serie A,Corinthians,0,Palmeiras,2
20200910,Brazil Serie A,Internacional,2,Ceara,0
20200910,Brazil Serie A,Bahia,0,Gremio,2
20200910,Chile Primera,EvertonVinadelMar,0,Antofagasta,0
20200910,Uruguay Primera Division,Cerro,2,BostonRiver,1
20200910,Chile Primera B,DeportesCopiapo,1,Nublense,0
20200910,Chile Primera,MunicipalIquique,0,UniversidaddeChile,2
20200910,France Ligue 1,Lens,1,PSG,0
20200910,Egypt Premier League,Smouha,3,Zamalek,3
20200910,Uruguay Primera Division,LiverpoolFC,2,Danubio,1
20200910,Europa League,JKNommeKalju,0,Mura,4
20200910,Denmark 1st Division,Hobro,1,Viborg,1
20200910,Sweden Allsvenskan,Orebro,3,Malmo,2
20200910,Sweden Allsvenskan,IFKGoteborg,0,Hammarby,4
20200910,Sweden Allsvenskan,IFKNorrkoping,2,Ostersunds,2
20200910,Jordan Pro League,AlWihdat,0,Ramtha,1
20200910,Chile Primera B,CDSantaCruz,0,PuertoMontt,1
20200910,Czech FNL,UstinadLabem,2,Jihlava,0
20200910,Egypt Premier League,AlMoqawloonAlArab,3,HarasElHodood,2
20200910,Egypt Premier League,ElEntagElHarby,0,AswanFC,2
20200910,Uruguay Primera Division,Fenix,1,DeportivoMaldonado,0
20200910,Finland Kakkonen,Pepo,2,LahdenReipas,0
20200910,Finland Kakkonen,MiPK,3,Kultsu,2
20200910,Finland Veikkausliiga,HIFK,4,HJKHelsinki,3
20200910,Estonia Esiliiga,Maardu,4,ParnuJalgpalliklubi,1
20200910,Uzbekistan PRL,Nasaf,4,Qizilqum,0
20200910,Chile Primera,AudaxItaliano,2,DeportesLaSerena,1
20200910,Jordan Pro League,AlSareeh,1,AlAqaba,0
20200910,Egypt Premier League,PyramidsFC,0,AlMasry,1
20200910,China Super League,ShanghaiTelaishi,2,QingdaoHuanghai,1
20200910,Uzbekistan PRL,Andijon,0,LokomotivTashkent,1
20200910,China Super League,BeijingGuoan,2,TianjinTeda,0
20200910,Mexico Liga MX,SantosLaguna,1,PumasUNAM,2
20200910,Mexico Liga MX,Mazatlan,1,Tijuana,0
20200910,USA Major League Soccer,RealSaltLake,3,LosAngelesFC,0
20200910,USA Major League Soccer,Colorado,1,Houston,1
20200910,Brazil Serie A,Fluminense,1,Flamengo,2
20200910,Brazil Serie A,Santos,3,AtleticoMineiro,1
20200910,USA Major League Soccer,MinnesotaStars,3,Dallas,2
20200910,USA Major League Soccer,InterMiami,2,AtlantaUnited,1
20200910,Ecuador Liga Pro,Macara,1,BarcelonaGuayaquil,1
20200910,Mexico Liga MX,CruzAzul,1,Pachuca,0
20200904,Chile Primera,DeportesLaSerena,1,OHiggins,1
20200904,Brazil Serie B,Figueirense,0,Parana,1
20200904,Uruguay Primera Division,CerroLargo,1,Torque,1
20200904,Ireland Division 1,AthloneTown,1,GalwayUtd,4
20200904,Ireland Division 1,Bray,3,CabinteelyFC,0
20200904,Ireland Division 1,DroghedaUtd,0,CobhRamblers,1
20200904,Ireland Division 1,UCD,8,WexfordYouths,0
20200904,Ireland Division 1,ShamrockB,1,LongfordTown,2
20200904,Ireland Premier,Waterford,3,StPatricks,0
20200904,UEFA Nations League,Belarus,0,Albania,2
20200904,UEFA Nations League,Scotland,1,Israel,1
20200904,UEFA Nations League,Slovakia,1,CzechRepublic,3
20200904,UEFA Nations League,Norway,1,Austria,2
20200904,UEFA Nations League,Romania,1,NorthernIreland,1
20200904,UEFA Nations League,Holland,1,Poland,0
20200904,England League Cup,BurtonAlbion,1,AccringtonStanley,1
20200904,Hungary NB I,Kisvarda,0,Puskas,3
20200904,France National,VillefrancheSurSaone,0,QuevillyRouen,1
20200904,France National,Sete,34,FC,0
20200904,France National,Laval,3,LyonDuchere,1
20200904,France National,Creteil,2,SaintBrieuc,1
20200904,Egypt Premier League,AlAhly,2,WadiDegla,0
20200904,Saudi Arabia Pro League,AbhaClub,2,AlAhliJeddah,1
20200904,Saudi Arabia Pro League,AlFaiha,2,AlAdalhFC,0
20200904,Saudi Arabia Pro League,AlEttifaq,0,Dhamk,2
20200904,Saudi Arabia Pro League,IttihadJeddah,1,AlNassr,1
20200904,Saudi Arabia Pro League,AlFateh,1,AlTaawon,0
20200904,Saudi Arabia Pro League,AlRaed,2,AlFaisaly,1
20200904,Saudi Arabia Pro League,AlWehda,1,AlHilal,3
20200904,Saudi Arabia Pro League,AlShababRiyadh,1,AlHazm,0
20200904,Chile Primera B,DeportesTemuco,0,DeportesValdivia,0
20200904,Qatar Stars League,AlKhoor,2,AlArabi,2
20200904,Germany Regionalliga North,Hannover,96,II,2
20200904,Sweden Superettan,GAIS,2,Trelleborgs,1
20200904,England League Cup,Middlesbrough,4,Shrewsbury,3
20200904,UEFA Nations League,Lithuania,0,Kazakhstan,2
20200904,Germany Regionalliga West,Rodinghausen,1,PreussenMunster,1
20200904,Qatar Stars League,Lekhwiya,3,UmmSalal,0
20200904,Qatar Stars League,AlAhli,2,AlWakra,1
20200904,Egypt Premier League,MisrLelMakasa,4,Ismaily,1
20200904,Croatia 2.HNL,RadnikSesvete,1,BijeloBrdo,1
20200904,Chile Primera,UnionLaCalera,2,Cobresal,2
20200904,Serbia Prva Liga,ZeleznicarPancevo,2,Zemun,0
20200904,Hungary NB I,Kisvarda,0,Puskas,3
20200904,China Super League,Guangzhou,2,GuangzhouRF,1
20200904,China Super League,Shenzhen,0,ShanghaiShenhua,0
20200904,South Korea K League 1,SangjuSangmu,1,SuwonBluewings,0
20200904,Mexico Liga MX,Pachuca,3,AtleticoSanLuis,1
20200904,Mexico Liga MX,JaguaresChiapas,4,Toluca,1
20200917,Copa Libertadores,SaoPaulo,2,RiverPlate,2
20200917,Copa Libertadores,DefensaYJusticia,3,Delfin,0
20200917,Peru Primera Division,UniversidadCesarVallejo,2,SportBoys,0
20200917,Copa Libertadores,RacingClub,0,ClubNacional,1
20200917,Europa League,BudapestHonved,0,Malmo,2
20200917,Europa League,BackaTopola,4,SteauaBucharest,4
20200917,France Ligue 1,Marseille,0,StEtienne,2
20200917,Chile Primera B,UnionSanFelipe,0,Nublense,0
20200917,Chile Primera B,DeportesCopiapo,4,DeportesMagallanes,4
20200917,Europa League,NKOsijek,1,Basle,2
20200917,Europa League,Linfield,0,Floriana,1
20200917,England League Cup,Brighton,4,Portsmouth,0
20200917,Europa League,DACDunajskaStreda,3,Jablonec,973
20200917,Europa League,Servette,0,Reims,1
20200917,Europa League,VikingFK,0,Aberdeen,2
20200917,Europa League,Coleraine,2,Motherwell,2
20200917,Europa League,Mura,3,AGFAarhus,0
20200917,Europa League,ArisSalonika,1,KolosKovalivka,2
20200917,Europa League,BoracBanjaLuka,0,RioAve,2
20200917,Europa League,PiastGliwice,3,Hartberg,2
20200917,Peru Primera Division,UTCDeCajamarca,3,AcademiaCantolao,1
20200917,Europa League,StandardLiege,2,BalaTown,0
20200917,England League Cup,Wolverhampton,0,Stoke,1
20200917,Europa League,Sileks,0,KFDrita,2
20200917,Europa League,Shamrock,0,ACMilan,2
